,r,x,y,p,pno,tno,per,perType,actionType,actionNumber,previousAction,subType,player,shirtNumber,season,team_name
4281,0,94.540000915527,46.330001831055,2,2,2,1,REGULAR,2pt,7,,layup,K. Ahmad,4,2024,Niagara River Lions
4282,0,85.48999786377,55.080001831055,12,12,2,1,REGULAR,2pt,12,,turnaroundjumpshot,N. Cayo,13,2024,Niagara River Lions
4283,0,67.23999786377,43.790000915527,9,9,2,1,REGULAR,3pt,14,,pullupjumpshot,O. Moore,7,2024,Niagara River Lions
4284,1,93.139999389648,56.209999084473,6,6,2,1,REGULAR,2pt,16,,layup,E. Lufile,22,2024,Niagara River Lions
4285,0,89.550003051758,43.220001220703,9,9,2,1,REGULAR,2pt,19,,floatingjumpshot,O. Moore,7,2024,Niagara River Lions
4286,0,73.949996948242,78.809997558594,12,12,2,1,REGULAR,3pt,44,,jumpshot,N. Cayo,13,2024,Niagara River Lions
4287,0,92.040000915527,40.959999084473,9,9,2,1,REGULAR,2pt,56,,jumpshot,O. Moore,7,2024,Niagara River Lions
4288,1,68.330001831055,46.610000610352,9,9,2,1,REGULAR,3pt,68,,jumpshot,O. Moore,7,2024,Niagara River Lions
4289,1,93.76000213623,49.439998626709,2,2,2,1,REGULAR,2pt,71,,drivinglayup,K. Ahmad,4,2024,Niagara River Lions
4290,0,94.379997253418,96.610000610352,12,12,2,1,REGULAR,3pt,73,,jumpshot,N. Cayo,13,2024,Niagara River Lions
4291,1,93.919998168945,43.5,8,8,2,1,REGULAR,2pt,134,,layup,L. Love,17,2024,Niagara River Lions
4292,1,90.639999389648,50.849998474121,12,12,2,1,REGULAR,2pt,137,,layup,N. Cayo,13,2024,Niagara River Lions
4293,1,70.050003051758,35.029998779297,2,2,2,1,REGULAR,3pt,140,,pullupjumpshot,K. Ahmad,4,2024,Niagara River Lions
4294,1,92.51000213623,44.349998474121,12,12,2,1,REGULAR,2pt,151,,layup,N. Cayo,13,2024,Niagara River Lions
4295,0,69.889999389648,32.490001678467,2,2,2,1,REGULAR,3pt,156,,stepbackjumpshot,K. Ahmad,4,2024,Niagara River Lions
4296,0,93.290000915527,97.73999786377,11,11,2,1,REGULAR,3pt,160,,jumpshot,A. Rai,9,2024,Niagara River Lions
4297,1,80.339996337891,90.400001525879,2,2,2,2,REGULAR,3pt,186,,stepbackjumpshot,K. Ahmad,4,2024,Niagara River Lions
4298,1,94.230003356934,45.759998321533,13,13,2,2,REGULAR,2pt,205,,drivinglayup,T. Lall,15,2024,Niagara River Lions
4299,0,91.26000213623,55.650001525879,4,4,2,2,REGULAR,2pt,220,,dunk,J. Tchuente,1,2024,Niagara River Lions
4300,1,81.75,81.919998168945,1,1,2,2,REGULAR,2pt,241,,pullupjumpshot,K. Mackenzie,10,2024,Niagara River Lions
4301,0,68.330001831055,43.5,2,2,2,2,REGULAR,3pt,245,,jumpshot,K. Ahmad,4,2024,Niagara River Lions
4302,1,91.110000610352,67.230003356934,1,1,2,2,REGULAR,2pt,259,,jumpshot,K. Mackenzie,10,2024,Niagara River Lions
4303,1,94.230003356934,46.889999389648,8,8,2,2,REGULAR,2pt,283,,layup,L. Love,17,2024,Niagara River Lions
4304,0,93.599998474121,3.9500000476837,9,9,2,2,REGULAR,3pt,286,,jumpshot,O. Moore,7,2024,Niagara River Lions
4305,0,91.26000213623,43.790000915527,2,2,2,2,REGULAR,2pt,309,,drivinglayup,K. Ahmad,4,2024,Niagara River Lions
4306,1,90.639999389648,65.540000915527,11,11,2,2,REGULAR,2pt,317,,floatingjumpshot,A. Rai,9,2024,Niagara River Lions
4307,0,75.660003662109,16.379999160767,2,2,2,2,REGULAR,3pt,321,,jumpshot,K. Ahmad,4,2024,Niagara River Lions
4308,1,93.76000213623,51.979999542236,12,12,2,2,REGULAR,2pt,325,,dunk,N. Cayo,13,2024,Niagara River Lions
4309,0,92.980003356934,44.069999694824,4,4,2,2,REGULAR,2pt,328,,layup,J. Tchuente,1,2024,Niagara River Lions
4310,1,93.290000915527,50.560001373291,11,11,2,2,REGULAR,2pt,338,,layup,A. Rai,9,2024,Niagara River Lions
4311,0,93.290000915527,96.610000610352,9,9,2,2,REGULAR,3pt,343,,jumpshot,O. Moore,7,2024,Niagara River Lions
4312,1,93.139999389648,46.330001831055,11,11,2,2,REGULAR,2pt,345,,layup,A. Rai,9,2024,Niagara River Lions
4313,1,94.230003356934,45.759998321533,12,12,2,2,REGULAR,2pt,347,,drivinglayup,N. Cayo,13,2024,Niagara River Lions
4314,0,90.330001831055,64.410003662109,11,11,2,2,REGULAR,2pt,358,,floatingjumpshot,A. Rai,9,2024,Niagara River Lions
4315,1,28.709999084473,28.25,12,12,2,3,REGULAR,3pt,379,,jumpshot,N. Cayo,13,2024,Niagara River Lions
4316,0,31.049999237061,49.150001525879,12,12,2,3,REGULAR,3pt,391,,jumpshot,N. Cayo,13,2024,Niagara River Lions
4317,1,7.4899997711182,96.330001831055,9,9,2,3,REGULAR,3pt,416,,jumpshot,O. Moore,7,2024,Niagara River Lions
4318,0,15.289999961853,7.0599999427795,12,12,2,3,REGULAR,3pt,438,,jumpshot,N. Cayo,13,2024,Niagara River Lions
4319,1,7.960000038147,43.790000915527,12,12,2,3,REGULAR,2pt,443,,drivinglayup,N. Cayo,13,2024,Niagara River Lions
4320,1,6.8600001335144,49.439998626709,11,11,2,3,REGULAR,2pt,455,,layup,A. Rai,9,2024,Niagara River Lions
4321,1,23.559999465942,42.090000152588,11,11,2,3,REGULAR,2pt,486,,pullupjumpshot,A. Rai,9,2024,Niagara River Lions
4322,1,27.610000610352,26.549999237061,9,9,2,3,REGULAR,3pt,493,,stepbackjumpshot,O. Moore,7,2024,Niagara River Lions
4323,1,5.6199998855591,53.669998168945,9,9,2,3,REGULAR,2pt,504,,drivinglayup,O. Moore,7,2024,Niagara River Lions
4324,0,11.539999961853,63.279998779297,9,9,2,3,REGULAR,2pt,513,,floatingjumpshot,O. Moore,7,2024,Niagara River Lions
4325,1,5.1500000953674,46.610000610352,12,12,2,3,REGULAR,2pt,515,,layup,N. Cayo,13,2024,Niagara River Lions
4326,0,6.0799999237061,56.5,12,12,2,3,REGULAR,2pt,518,,drivinglayup,N. Cayo,13,2024,Niagara River Lions
4327,1,6.8600001335144,53.110000610352,12,12,2,3,REGULAR,2pt,524,,drivinglayup,N. Cayo,13,2024,Niagara River Lions
4328,0,6.5500001907349,96.889999389648,12,12,2,3,REGULAR,3pt,533,,jumpshot,N. Cayo,13,2024,Niagara River Lions
4329,0,28.860000610352,72.029998779297,9,9,2,3,REGULAR,3pt,574,,pullupjumpshot,O. Moore,7,2024,Niagara River Lions
4330,1,6.2399997711182,28.25,12,12,2,3,REGULAR,2pt,579,,turnaroundjumpshot,N. Cayo,13,2024,Niagara River Lions
4331,1,6.5500001907349,49.720001220703,8,8,2,4,REGULAR,2pt,592,,layup,L. Love,17,2024,Niagara River Lions
4332,0,8.6400003433228,54.569999694824,8,8,2,4,REGULAR,2pt,684,,layup,L. Love,17,2024,Niagara River Lions
4333,1,4.8400001525879,46.889999389648,8,8,2,4,REGULAR,2pt,601,,layup,L. Love,17,2024,Niagara River Lions
4334,0,5.6199998855591,51.689998626709,8,8,2,4,REGULAR,2pt,606,,dunk,L. Love,17,2024,Niagara River Lions
4335,0,5.6199998855591,2.8199999332428,12,12,2,4,REGULAR,3pt,618,,jumpshot,N. Cayo,13,2024,Niagara River Lions
4336,1,5.1500000953674,55.650001525879,11,11,2,4,REGULAR,2pt,621,,layup,A. Rai,9,2024,Niagara River Lions
4337,1,6.4000000953674,55.930000305176,2,2,2,4,REGULAR,2pt,637,,drivinglayup,K. Ahmad,4,2024,Niagara River Lions
4338,0,12.640000343323,50.279998779297,11,11,2,4,REGULAR,2pt,653,,hookshot,A. Rai,9,2024,Niagara River Lions
4339,1,28.709999084473,78.529998779297,2,2,2,4,REGULAR,3pt,670,,jumpshot,K. Ahmad,4,2024,Niagara River Lions
4340,1,23.709999084473,14.409999847412,2,2,2,4,REGULAR,3pt,673,,stepbackjumpshot,K. Ahmad,4,2024,Niagara River Lions
4341,1,5.9299998283386,57.909999847412,9,9,2,4,REGULAR,2pt,677,,drivinglayup,O. Moore,7,2024,Niagara River Lions
4342,0,5.3000001907349,57.340000152588,6,6,2,4,REGULAR,2pt,689,,layup,E. Lufile,22,2024,Niagara River Lions
4343,0,7.8000001907349,49.150001525879,9,9,2,4,REGULAR,2pt,705,,drivinglayup,O. Moore,7,2024,Niagara River Lions
4344,1,5.1500000953674,56.5,12,12,2,4,REGULAR,2pt,709,,drivinglayup,N. Cayo,13,2024,Niagara River Lions
4345,0,27.459999084473,23.159999847412,2,2,2,4,REGULAR,3pt,747,,stepbackjumpshot,K. Ahmad,4,2024,Niagara River Lions
4346,0,22.780000686646,87.290000915527,9,9,2,4,REGULAR,3pt,755,,jumpshot,O. Moore,7,2024,Niagara River Lions
4347,1,5.9299998283386,53.669998168945,12,12,2,4,REGULAR,2pt,764,,dunk,N. Cayo,13,2024,Niagara River Lions
4348,0,28.239999771118,74.860000610352,2,2,2,4,REGULAR,3pt,770,,jumpshot,K. Ahmad,4,2024,Niagara River Lions
4349,0,9.6700000762939,64.970001220703,9,9,2,4,REGULAR,2pt,782,,jumpshot,O. Moore,7,2024,Niagara River Lions
4350,0,29.329999923706,75.139999389648,2,2,2,4,REGULAR,3pt,788,,jumpshot,K. Ahmad,4,2024,Niagara River Lions
4351,1,6.8600001335144,55.369998931885,11,11,2,4,REGULAR,2pt,790,,layup,A. Rai,9,2024,Niagara River Lions
4352,1,10.760000228882,47.740001678467,2,2,2,4,REGULAR,2pt,809,,drivinglayup,K. Ahmad,4,2024,Niagara River Lions
4353,0,5.7699999809265,41.240001678467,9,9,2,1,REGULAR,2pt,12,,layup,I. Moore,11,2024,Ottawa BlackJacks
4354,1,13.880000114441,44.069999694824,9,9,2,1,REGULAR,2pt,35,,jumpshot,I. Moore,11,2024,Ottawa BlackJacks
4355,0,9.5200004577637,59.599998474121,10,10,2,1,REGULAR,2pt,42,,floatingjumpshot,K. Veinot,14,2024,Ottawa BlackJacks
4356,0,24.489999771118,65.540000915527,2,2,2,1,REGULAR,2pt,70,,pullupjumpshot,D. Adel,10,2024,Ottawa BlackJacks
4357,0,30.420000076294,32.770000457764,9,9,2,1,REGULAR,3pt,73,,jumpshot,I. Moore,11,2024,Ottawa BlackJacks
4358,1,8.5799999237061,46.610000610352,10,10,2,1,REGULAR,2pt,88,,drivinglayup,K. Veinot,14,2024,Ottawa BlackJacks
4359,1,27.299999237061,85.029998779297,10,10,2,1,REGULAR,3pt,90,,jumpshot,K. Veinot,14,2024,Ottawa BlackJacks
4360,1,7.4899997711182,43.5,7,7,2,1,REGULAR,2pt,105,,floatingjumpshot,L. Pandi,17,2024,Ottawa BlackJacks
4361,1,3.9000000953674,57.340000152588,7,7,2,1,REGULAR,2pt,121,,drivinglayup,L. Pandi,17,2024,Ottawa BlackJacks
4362,1,33.540000915527,49.150001525879,4,4,2,1,REGULAR,3pt,125,,stepbackjumpshot,S. Givance,6,2024,Ottawa BlackJacks
4363,0,9.9799995422363,96.610000610352,7,7,2,1,REGULAR,3pt,129,,jumpshot,L. Pandi,17,2024,Ottawa BlackJacks
4364,0,26.829999923706,20.620000839233,1,1,2,1,REGULAR,3pt,133,,jumpshot,M. Lufile,35,2024,Ottawa BlackJacks
4365,0,15.439999580383,52.819999694824,4,4,2,1,REGULAR,2pt,165,,floatingjumpshot,S. Givance,6,2024,Ottawa BlackJacks
4366,1,4.9899997711182,50.279998779297,9,9,2,1,REGULAR,2pt,177,,dunk,I. Moore,11,2024,Ottawa BlackJacks
4367,0,17.940000534058,7.6300001144409,12,12,2,1,REGULAR,3pt,183,,jumpshot,T. Brown,26,2024,Ottawa BlackJacks
4368,0,18.719999313354,61.299999237061,10,10,2,1,REGULAR,2pt,188,,turnaroundjumpshot,K. Veinot,14,2024,Ottawa BlackJacks
4369,0,29.170000076294,26.549999237061,12,12,2,1,REGULAR,3pt,210,,pullupjumpshot,T. Brown,26,2024,Ottawa BlackJacks
4370,1,6.710000038147,21.469999313354,6,6,2,2,REGULAR,2pt,227,,turnaroundjumpshot,T. Tate,12,2024,Ottawa BlackJacks
4371,0,13.729999542236,57.060001373291,7,7,2,2,REGULAR,2pt,234,,drivinglayup,L. Pandi,17,2024,Ottawa BlackJacks
4372,0,6.0799999237061,42.090000152588,6,6,2,2,REGULAR,2pt,240,,floatingjumpshot,T. Tate,12,2024,Ottawa BlackJacks
4373,1,6.0,50.0,9,9,2,2,REGULAR,2pt,243,,dunk,I. Moore,11,2024,Ottawa BlackJacks
4374,0,6.8600001335144,40.110000610352,2,2,2,2,REGULAR,2pt,255,,drivinglayup,D. Adel,10,2024,Ottawa BlackJacks
4375,0,6.0799999237061,40.680000305176,10,10,2,2,REGULAR,2pt,266,,drivinglayup,K. Veinot,14,2024,Ottawa BlackJacks
4376,1,5.460000038147,57.060001373291,2,2,2,2,REGULAR,2pt,292,,layup,D. Adel,10,2024,Ottawa BlackJacks
4377,0,7.6399998664856,40.680000305176,2,2,2,2,REGULAR,2pt,305,,layup,D. Adel,10,2024,Ottawa BlackJacks
4378,1,6.0,50.0,2,2,2,2,REGULAR,2pt,307,,layup,D. Adel,10,2024,Ottawa BlackJacks
4379,1,5.6199998855591,60.450000762939,7,7,2,2,REGULAR,2pt,309,,hookshot,L. Pandi,17,2024,Ottawa BlackJacks
4380,0,16.540000915527,28.530000686646,7,7,2,2,REGULAR,2pt,313,,stepbackjumpshot,L. Pandi,17,2024,Ottawa BlackJacks
4381,0,31.670000076294,43.220001220703,12,12,2,2,REGULAR,3pt,317,,stepbackjumpshot,T. Brown,26,2024,Ottawa BlackJacks
4382,0,9.3599996566772,39.270000457764,10,10,2,2,REGULAR,2pt,330,,layup,K. Veinot,14,2024,Ottawa BlackJacks
4383,0,8.7399997711182,97.73999786377,12,12,2,2,REGULAR,3pt,341,,jumpshot,T. Brown,26,2024,Ottawa BlackJacks
4384,1,7.6399998664856,50.849998474121,9,9,2,2,REGULAR,2pt,345,,dunk,I. Moore,11,2024,Ottawa BlackJacks
4385,0,14.199999809265,50.560001373291,9,9,2,2,REGULAR,2pt,349,,floatingjumpshot,I. Moore,11,2024,Ottawa BlackJacks
4386,1,19.190000534058,7.9099998474121,7,7,2,2,REGULAR,3pt,366,,jumpshot,L. Pandi,17,2024,Ottawa BlackJacks
4387,0,28.709999084473,23.729999542236,13,13,2,2,REGULAR,3pt,370,,jumpshot,M. Thomas,25,2024,Ottawa BlackJacks
4388,0,6.4000000953674,53.110000610352,4,4,2,2,REGULAR,2pt,379,,drivinglayup,S. Givance,6,2024,Ottawa BlackJacks
4389,0,8.1099996566772,98.019996643066,4,4,2,2,REGULAR,3pt,383,,jumpshot,S. Givance,6,2024,Ottawa BlackJacks
4390,1,19.030000686646,38.139999389648,2,2,2,2,REGULAR,2pt,393,,turnaroundjumpshot,D. Adel,10,2024,Ottawa BlackJacks
4391,0,20.590000152588,64.690002441406,4,4,2,2,REGULAR,2pt,399,,stepbackjumpshot,S. Givance,6,2024,Ottawa BlackJacks
4392,1,94.069999694824,56.5,7,7,2,3,REGULAR,2pt,428,,hookshot,L. Pandi,17,2024,Ottawa BlackJacks
4393,1,87.360000610352,62.150001525879,12,12,2,3,REGULAR,2pt,432,,floatingjumpshot,T. Brown,26,2024,Ottawa BlackJacks
4394,1,95.629997253418,47.180000305176,2,2,2,3,REGULAR,2pt,435,,drivinglayup,D. Adel,10,2024,Ottawa BlackJacks
4395,1,93.449996948242,45.759998321533,9,9,2,3,REGULAR,2pt,445,,dunk,I. Moore,11,2024,Ottawa BlackJacks
4396,1,91.580001831055,96.889999389648,10,10,2,3,REGULAR,3pt,454,,jumpshot,K. Veinot,14,2024,Ottawa BlackJacks
4397,1,92.199996948242,49.150001525879,12,12,2,3,REGULAR,2pt,458,,drivinglayup,T. Brown,26,2024,Ottawa BlackJacks
4398,0,70.830001831055,18.360000610352,12,12,2,3,REGULAR,3pt,463,,pullupjumpshot,T. Brown,26,2024,Ottawa BlackJacks
4399,1,94.540000915527,50.0,9,9,2,3,REGULAR,2pt,466,,dunk,I. Moore,11,2024,Ottawa BlackJacks
4400,0,89.23999786377,58.189998626709,1,1,2,3,REGULAR,2pt,497,,layup,M. Lufile,35,2024,Ottawa BlackJacks
4401,0,92.669998168945,46.330001831055,12,12,2,3,REGULAR,2pt,502,,layup,T. Brown,26,2024,Ottawa BlackJacks
4402,0,94.0,50.0,12,12,2,3,REGULAR,2pt,505,,layup,T. Brown,26,2024,Ottawa BlackJacks
4403,0,94.069999694824,48.869998931885,2,2,2,3,REGULAR,2pt,512,,layup,D. Adel,10,2024,Ottawa BlackJacks
4404,1,72.230003356934,81.919998168945,13,13,2,3,REGULAR,3pt,520,,jumpshot,M. Thomas,25,2024,Ottawa BlackJacks
4405,0,94.379997253418,47.740001678467,10,10,2,3,REGULAR,2pt,524,,drivinglayup,K. Veinot,14,2024,Ottawa BlackJacks
4406,1,94.0,50.0,13,13,2,3,REGULAR,2pt,526,,layup,M. Thomas,25,2024,Ottawa BlackJacks
4407,0,93.76000213623,37.569999694824,9,9,2,3,REGULAR,2pt,529,,hookshot,I. Moore,11,2024,Ottawa BlackJacks
4408,0,93.919998168945,61.020000457764,10,10,2,3,REGULAR,2pt,542,,drivinglayup,K. Veinot,14,2024,Ottawa BlackJacks
4409,1,94.379997253418,96.610000610352,13,13,2,3,REGULAR,3pt,546,,jumpshot,M. Thomas,25,2024,Ottawa BlackJacks
4410,1,94.069999694824,48.590000152588,9,9,2,3,REGULAR,2pt,550,,alleyoop,I. Moore,11,2024,Ottawa BlackJacks
4411,1,95.940002441406,49.439998626709,4,4,2,3,REGULAR,2pt,554,,drivinglayup,S. Givance,6,2024,Ottawa BlackJacks
4412,0,90.800003051758,39.549999237061,10,10,2,3,REGULAR,2pt,573,,drivinglayup,K. Veinot,14,2024,Ottawa BlackJacks
4413,0,79.879997253418,83.900001525879,12,12,2,4,REGULAR,2pt,587,,stepbackjumpshot,T. Brown,26,2024,Ottawa BlackJacks
4414,1,79.879997253418,69.209999084473,9,9,2,4,REGULAR,2pt,592,,jumpshot,I. Moore,11,2024,Ottawa BlackJacks
4415,0,92.51000213623,3.1099998950958,7,7,2,4,REGULAR,3pt,595,,jumpshot,L. Pandi,17,2024,Ottawa BlackJacks
4416,1,70.050003051758,28.809999465942,2,2,2,4,REGULAR,3pt,631,,jumpshot,D. Adel,10,2024,Ottawa BlackJacks
4417,0,99.220001220703,46.610000610352,7,7,2,4,REGULAR,2pt,635,,drivinglayup,L. Pandi,17,2024,Ottawa BlackJacks
4418,1,94.699996948242,52.540000915527,9,9,2,4,REGULAR,2pt,653,,dunk,I. Moore,11,2024,Ottawa BlackJacks
4419,1,94.699996948242,3.6700000762939,10,10,2,4,REGULAR,3pt,684,,jumpshot,K. Veinot,14,2024,Ottawa BlackJacks
4420,1,77.379997253418,9.039999961853,12,12,2,4,REGULAR,3pt,688,,jumpshot,T. Brown,26,2024,Ottawa BlackJacks
4421,0,90.480003356934,61.020000457764,10,10,2,4,REGULAR,2pt,707,,drivinglayup,K. Veinot,14,2024,Ottawa BlackJacks
4422,1,94.699996948242,49.439998626709,13,13,2,4,REGULAR,2pt,717,,dunk,M. Thomas,25,2024,Ottawa BlackJacks
4423,1,88.919998168945,54.520000457764,12,12,2,4,REGULAR,2pt,733,,drivinglayup,T. Brown,26,2024,Ottawa BlackJacks
4424,0,86.580001831055,5.3699998855591,2,2,2,4,REGULAR,3pt,744,,pullupjumpshot,D. Adel,10,2024,Ottawa BlackJacks
4425,0,72.069999694824,83.900001525879,12,12,2,4,REGULAR,3pt,746,,jumpshot,T. Brown,26,2024,Ottawa BlackJacks
4426,0,79.25,31.920000076294,2,2,2,4,REGULAR,2pt,750,,turnaroundjumpshot,D. Adel,10,2024,Ottawa BlackJacks
4427,1,83.459999084473,93.790000915527,10,10,2,4,REGULAR,3pt,752,,jumpshot,K. Veinot,14,2024,Ottawa BlackJacks
4428,0,78.940002441406,49.150001525879,9,9,2,4,REGULAR,2pt,760,,pullupjumpshot,I. Moore,11,2024,Ottawa BlackJacks
4429,0,93.76000213623,45.479999542236,12,12,2,4,REGULAR,2pt,767,,layup,T. Brown,26,2024,Ottawa BlackJacks
4430,0,65.98999786377,51.130001068115,2,2,2,4,REGULAR,3pt,777,,pullupjumpshot,D. Adel,10,2024,Ottawa BlackJacks
4431,1,95.790000915527,46.610000610352,9,9,2,4,REGULAR,2pt,779,,jumpshot,I. Moore,11,2024,Ottawa BlackJacks
4432,0,67.860000610352,37.009998321533,10,10,2,4,REGULAR,3pt,785,,pullupjumpshot,K. Veinot,14,2024,Ottawa BlackJacks
4433,1,94.849998474121,48.590000152588,9,9,2,4,REGULAR,2pt,789,,alleyoop,I. Moore,11,2024,Ottawa BlackJacks
4434,1,25.739999771118,54.290000915527,12,12,2,1,REGULAR,2pt,24,,pullupjumpshot,T. Brown,26,2024,Ottawa BlackJacks
4435,0,8.4200000762939,44.970001220703,2,2,2,1,REGULAR,2pt,26,,drivinglayup,D. Adel,10,2024,Ottawa BlackJacks
4436,1,6.0,50.0,9,9,2,1,REGULAR,2pt,29,,layup,I. Moore,11,2024,Ottawa BlackJacks
4437,0,7.0199999809265,28.020000457764,10,10,2,1,REGULAR,2pt,32,,jumpshot,K. Veinot,14,2024,Ottawa BlackJacks
4438,0,19.809999465942,11.920000076294,12,12,2,1,REGULAR,3pt,35,,pullupjumpshot,T. Brown,26,2024,Ottawa BlackJacks
4439,0,7.3299999237061,56.270000457764,10,10,2,1,REGULAR,2pt,39,,drivinglayup,K. Veinot,14,2024,Ottawa BlackJacks
4440,1,12.010000228882,45.540000915527,7,7,2,1,REGULAR,2pt,43,,turnaroundjumpshot,L. Pandi,17,2024,Ottawa BlackJacks
4441,0,13.880000114441,50.340000152588,7,7,2,1,REGULAR,2pt,56,,hookshot,L. Pandi,17,2024,Ottawa BlackJacks
4442,0,8.5799999237061,38.759998321533,7,7,2,1,REGULAR,2pt,74,,drivinglayup,L. Pandi,17,2024,Ottawa BlackJacks
4443,1,6.0,50.0,9,9,2,1,REGULAR,2pt,84,,dunk,I. Moore,11,2024,Ottawa BlackJacks
4444,0,2.0299999713898,53.729999542236,9,9,2,1,REGULAR,2pt,100,,drivinglayup,I. Moore,11,2024,Ottawa BlackJacks
4445,1,29.170000076294,67.569999694824,12,12,2,1,REGULAR,3pt,105,,jumpshot,T. Brown,26,2024,Ottawa BlackJacks
4446,0,27.610000610352,28.309999465942,12,12,2,1,REGULAR,3pt,121,,pullupjumpshot,T. Brown,26,2024,Ottawa BlackJacks
4447,0,19.5,37.630001068115,2,2,2,1,REGULAR,2pt,131,,pullupjumpshot,D. Adel,10,2024,Ottawa BlackJacks
4448,1,3.9000000953674,2.8800001144409,4,4,2,1,REGULAR,3pt,135,,jumpshot,S. Givance,6,2024,Ottawa BlackJacks
4449,0,7.0199999809265,44.689998626709,1,1,2,1,REGULAR,2pt,140,,layup,M. Lufile,35,2024,Ottawa BlackJacks
4450,0,10.920000076294,96.669998168945,4,4,2,1,REGULAR,3pt,146,,jumpshot,S. Givance,6,2024,Ottawa BlackJacks
4451,1,20.590000152588,50.340000152588,1,1,2,1,REGULAR,2pt,156,,jumpshot,M. Lufile,35,2024,Ottawa BlackJacks
4452,1,5.7699999809265,54.290000915527,10,10,2,2,REGULAR,2pt,166,,layup,K. Veinot,14,2024,Ottawa BlackJacks
4453,1,19.5,68.980003356934,2,2,2,2,REGULAR,2pt,170,,pullupjumpshot,D. Adel,10,2024,Ottawa BlackJacks
4454,1,26.829999923706,82.540000915527,13,13,2,2,REGULAR,3pt,173,,jumpshot,M. Thomas,25,2024,Ottawa BlackJacks
4455,0,31.200000762939,67.290000915527,2,2,2,2,REGULAR,3pt,183,,pullupjumpshot,D. Adel,10,2024,Ottawa BlackJacks
4456,1,6.0,50.0,13,13,2,2,REGULAR,2pt,185,,layup,M. Thomas,25,2024,Ottawa BlackJacks
4457,0,27.610000610352,20.680000305176,10,10,2,2,REGULAR,3pt,199,,jumpshot,K. Veinot,14,2024,Ottawa BlackJacks
4458,0,18.719999313354,29.14999961853,2,2,2,2,REGULAR,2pt,203,,pullupjumpshot,D. Adel,10,2024,Ottawa BlackJacks
4459,1,4.9899997711182,48.639999389648,10,10,2,2,REGULAR,2pt,207,,layup,K. Veinot,14,2024,Ottawa BlackJacks
4460,0,6.2399997711182,59.099998474121,4,4,2,2,REGULAR,2pt,221,,drivinglayup,S. Givance,6,2024,Ottawa BlackJacks
4461,1,14.510000228882,59.099998474121,7,7,2,2,REGULAR,2pt,225,,stepbackjumpshot,L. Pandi,17,2024,Ottawa BlackJacks
4462,1,5.1500000953674,49.770000457764,9,9,2,2,REGULAR,2pt,251,,dunk,I. Moore,11,2024,Ottawa BlackJacks
4463,0,10.760000228882,45.25,10,10,2,2,REGULAR,2pt,266,,layup,K. Veinot,14,2024,Ottawa BlackJacks
4464,1,8.1099996566772,55.709999084473,12,12,2,2,REGULAR,2pt,272,,layup,T. Brown,26,2024,Ottawa BlackJacks
4465,0,31.670000076294,67.290000915527,12,12,2,2,REGULAR,3pt,283,,jumpshot,T. Brown,26,2024,Ottawa BlackJacks
4466,1,5.7699999809265,54.290000915527,7,7,2,2,REGULAR,2pt,329,,drivinglayup,L. Pandi,17,2024,Ottawa BlackJacks
4467,1,4.5199999809265,56.270000457764,1,1,2,2,REGULAR,2pt,336,,layup,M. Lufile,35,2024,Ottawa BlackJacks
4468,1,28.549999237061,17.010000228882,10,10,2,2,REGULAR,3pt,347,,jumpshot,K. Veinot,14,2024,Ottawa BlackJacks
4469,1,8.2700004577637,49.209999084473,1,1,2,2,REGULAR,2pt,354,,layup,M. Lufile,35,2024,Ottawa BlackJacks
4470,1,88.300003051758,73.790000915527,12,12,2,3,REGULAR,2pt,384,,fadeaway,T. Brown,26,2024,Ottawa BlackJacks
4471,0,87.209999084473,46.950000762939,7,7,2,3,REGULAR,2pt,403,,turnaroundjumpshot,L. Pandi,17,2024,Ottawa BlackJacks
4472,0,85.339996337891,53.450000762939,2,2,2,3,REGULAR,2pt,420,,turnaroundjumpshot,D. Adel,10,2024,Ottawa BlackJacks
4473,1,87.050003051758,51.75,9,9,2,3,REGULAR,2pt,427,,layup,I. Moore,11,2024,Ottawa BlackJacks
4474,1,94.849998474121,50.060001373291,2,2,2,3,REGULAR,2pt,432,,dunk,D. Adel,10,2024,Ottawa BlackJacks
4475,0,90.330001831055,63.330001831055,7,7,2,3,REGULAR,2pt,436,,layup,L. Pandi,17,2024,Ottawa BlackJacks
4476,0,71.290000915527,27.180000305176,12,12,2,3,REGULAR,3pt,440,,jumpshot,T. Brown,26,2024,Ottawa BlackJacks
4477,1,93.290000915527,30.559999465942,12,12,2,3,REGULAR,2pt,456,,floatingjumpshot,T. Brown,26,2024,Ottawa BlackJacks
4478,1,76.290000915527,16.440000534058,4,4,2,3,REGULAR,3pt,460,,jumpshot,S. Givance,6,2024,Ottawa BlackJacks
4479,1,95.319999694824,3.1600000858307,12,12,2,3,REGULAR,3pt,497,,jumpshot,T. Brown,26,2024,Ottawa BlackJacks
4480,1,70.050003051758,26.610000610352,4,4,2,3,REGULAR,3pt,523,,pullupjumpshot,S. Givance,6,2024,Ottawa BlackJacks
4481,0,77.069999694824,94.410003662109,10,10,2,3,REGULAR,3pt,527,,jumpshot,K. Veinot,14,2024,Ottawa BlackJacks
4482,1,95.940002441406,45.819999694824,1,1,2,3,REGULAR,2pt,532,,drivinglayup,M. Lufile,35,2024,Ottawa BlackJacks
4483,1,94.699996948242,46.950000762939,4,4,2,3,REGULAR,2pt,536,,drivinglayup,S. Givance,6,2024,Ottawa BlackJacks
